,IMO_Number,DWT
4250,9389277,109999
4251,9389306,8168
4252,9389318,46923
4253,9389411,51733
4254,9389497,37961
4255,9389502,38004
4256,9389514,37961
4257,9389708,50775
4258,9389813,75825
4259,9389825,75750
4260,9389849,74999
4261,9389851,74999
4262,9389863,74999
4263,9389966,107574
4264,9389978,107600
4265,9390173,109999
4266,9390185,86353
4267,9390367,4370
4268,9390472,13795
4269,9390587,105585
4270,9390628,159021
4271,9390680,80780
4272,9390769,49999
4273,9390824,8238
4274,9390927,74999
4275,9390991,9595
4276,9391000,9597
4277,9391024,8046
4278,9391036,8076
4279,9391282,50349
4280,9391311,49999
4281,9391361,37606
4282,9391373,37606
4283,9391385,37527
4284,9391397,37606
4285,9391402,37554
4286,9391414,37602
4287,9391426,49999
4288,9391438,49999
4289,9391476,64834
4290,9391517,50549
4291,9391529,50748
4292,9391567,21122
4293,9391579,21004
4294,9391581,21037
4295,9391593,21300
4296,9391646,170018
4297,9391828,32258
4298,9391945,47302
4299,9391957,47329
4300,9392078,33371
4301,9392080,19922
4302,9392092,33387
4303,9392107,12497
4304,9392133,23641
4305,9392183,8139
4306,9392236,9127
4307,9392250,9127
4308,9392327,39524
4309,9392341,15031
4310,9392353,15045
4311,9392389,45996
4312,9392391,47018
4313,9392468,52996
4314,9392470,53116
4315,9392482,49999
4316,9392779,49999
4317,9392793,49999
4318,9392822,115146
4319,9392925,43123
4320,9393010,33609
4321,9393060,10303
4322,9393072,10303
4323,9393084,76586
4324,9393096,76579
4325,9393101,76578
4326,9393149,30802
4327,9393151,30777
4328,9393163,30803
4329,9393230,9822
4330,9393242,11937
4331,9393307,95810
4332,9393319,95810
4333,9393383,8139
4334,9393395,8110
4335,9393448,30481
4336,9393450,29978
4337,9393462,30372
4338,9393474,30379
4339,9393541,25733
4340,9393553,25733
4341,9393565,25732
4342,9393577,25774
4343,9393589,25747
4344,9393620,37268
4345,9393632,37317
4346,9393656,7414
4347,9393668,7279
4348,9393670,7310
4349,9393981,6959
4350,9394040,40435
4351,9394208,16922
4352,9394222,21057
4353,9394234,21058
4354,9394519,16669
4355,9394753,82549
4356,9394870,43206
4357,9394894,43114
4358,9394935,112969
4359,9394947,112990
4360,9394959,112905
4361,9395109,18278
4362,9395147,98849
4363,9395159,103811
4364,9395161,98849
4365,9395329,106898
4366,9395331,106898
4367,9395343,11623
4368,9395355,11663
4369,9395367,7700
4370,9395379,105905
4371,9395575,11157
4372,9395599,13750
4373,9395616,13750
4374,9395628,13363
4375,9395733,9583
4376,9395745,9595
4377,9395989,16791
4378,9396000,25385
4379,9396012,25418
4380,9396024,25432
4381,9396139,49862
4382,9396206,55526
4383,9396218,55526
4384,9396323,40448
4385,9396335,40416
4386,9396359,9990
4387,9396373,40429
4388,9396385,40416
4389,9396529,7690
4390,9396543,12000
4391,9396555,15800
4392,9396567,15968
4393,9396610,17350
4394,9396622,17215
4395,9396634,17350
4396,9396660,112705
4397,9396672,73723
4398,9396696,13100
4399,9396749,50696
4400,9396751,50607
4401,9396763,50667
4402,9396775,50698
4403,9396799,50661
4404,9396854,3794
4405,9397171,17356
4406,9397200,16648
4407,9397236,31887
4408,9397286,108988
4409,9397315,130441
4410,9397327,107153
4411,9397341,121913
4412,9397353,121939
4413,9397420,21417
4414,9397456,49900
4415,9397468,51246
4416,9397511,49999
4417,9397535,49999
4418,9397547,50973
4419,9397559,50956
4420,9397781,50057
4421,9397793,111410
4422,9397808,111402
4423,9397987,18772
4424,9398228,85713
4425,9398230,90443
4426,9398254,90443
4427,9398321,22160
4428,9398400,108427
4429,9398412,108464
4430,9398448,116294
4431,9398450,116499
4432,9398462,116440
4433,9398527,10140
4434,9398709,170958
4435,9398723,114014
4436,9398747,170024
4437,9398773,13172
4438,9398888,7889
4439,9398890,3400
4440,9398905,7600
4441,9398917,7500
4442,9399026,162867
4443,9399038,162867
4444,9399040,162867
4445,9399052,162867
4446,9399105,81466
4447,9399129,9832
4448,9399193,131292
4449,9399222,131236
4450,9399260,45565
4451,9399272,45459
4452,9399325,10140
4453,9399349,38001
4454,9399351,37933
4455,9399363,37959
4456,9399478,157048
4457,9399480,156719
4458,9399557,76444
4459,9399612,49749
4460,9399739,35471
4461,9399741,35358
4462,9399789,34700
4463,9399791,35376
4464,9399909,50521
4465,9399911,50577
4466,9399935,49999
4467,9400095,81002
4468,9400100,81002
4469,9400112,63355
4470,9400174,52788
4471,9400289,102302
4472,9400382,32107
4473,9400394,33624
4474,9400409,19864
4475,9400473,10480
4476,9400588,12500
4477,9400708,11403
4478,9400875,32280
4479,9400887,32282
4480,9400904,32292
4481,9400916,32280
4482,9400928,32301
4483,9400942,32326
4484,9400954,32309
4485,9401116,138377
4486,9401128,52725
4487,9401142,162867
4488,9401233,73796
4489,9401362,75725
4490,9401477,82574
4491,9401544,16635
4492,9401556,16628
4493,9401570,7341
4494,9401685,23263
4495,9401788,46550
4496,9401790,54810
4497,9401805,54810
4498,9401829,51758
4499,9401855,50820
4500,9401910,50779
4501,9401922,50779
4502,9401934,50792
4503,9401946,50780
4504,9401972,51687
4505,9401984,51687
4506,9402029,43273
4507,9402043,12705
4508,9402067,12692
4509,9402079,12638
4510,9402081,12692
4511,9402093,12612
4512,9402110,31612
4513,9402122,37334
4514,9402213,115042
4515,9402225,99995
4516,9402237,114824
4517,9402249,114824
4518,9402287,181383
4519,9402328,115191
4520,9402471,115605
4521,9402483,115600
4522,9402495,115514
4523,9402574,18844
4524,9402586,18895
4525,9402598,18955
4526,9402706,18758
4527,9402718,18686
4528,9402744,12853
4529,9402794,47367
4530,9402809,47366
4531,9402926,158267
4532,9403023,58781
4533,9403073,58790
4534,9403102,58792
4535,9403114,58785
4536,9403126,58750
4537,9403140,58731
4538,9403176,58773
4539,9403205,58736
4540,9403217,17212
4541,9403229,50697
4542,9403281,14996
4543,9403310,45920
4544,9403322,45989
4545,9403346,53603
4546,9403384,8277
4547,9403396,52316
4548,9403413,23579
4549,9403437,13684
4550,9403449,13803
4551,9403463,13702
4552,9403475,106246
4553,9403516,179238
4554,9403774,23325
4555,9403841,21118
4556,9404065,9500
4557,9404077,9340
4558,9404089,9313
4559,9404091,9231
4560,9404338,80372
4561,9404376,17011
4562,9404388,13947
4563,9404429,37852
4564,9404443,37852
4565,9404455,37852
4566,9404584,6018
4567,9404625,4999
4568,9404651,165644
4569,9404675,165477
4570,9404704,6879
4571,9404716,6885
4572,9404766,106498
4573,9404792,23333
4574,9404807,23316
4575,9404819,23333
4576,9404833,159955
4577,9404845,159952
4578,9404950,149999
4579,9405057,115406
4580,9405320,11796
4581,9405423,158583
4582,9405552,51589
4583,9405564,51611
4584,9405796,6796
4585,9405849,51021
4586,9405904,49999
4587,9405928,46710
4588,9406001,156840
4589,9406013,156642
4590,9406025,30472
4591,9406037,30439
4592,9406049,30765
4593,9406051,30465
4594,9406063,30765
4595,9406075,30475
4596,9406099,30427
4597,9406104,30465
4598,9406116,30425
4599,9406128,30478
4600,9406269,26597
4601,9406477,206331
4602,9406506,206306
4603,9406582,11383
4604,9406611,83264
4605,9406623,83318
4606,9406635,83317
4607,9406647,83216
4608,9406659,158519
4609,9406673,157583
4610,9406685,157484
4611,9406702,12000
4612,9406714,19994
4613,9406726,19934
4614,9406805,55259
4615,9406829,13748
4616,9406893,174261
4617,9406958,8063
4618,9406960,23710
4619,9407093,19702
4620,9407146,67386
4621,9407158,67170
4622,9407160,67170
4623,9407251,73634
4624,9407263,73720
4625,9407275,73666
4626,9407330,23618
4627,9407378,50242
4628,9407380,50326
4629,9407392,50268
4630,9407407,50221
4631,9407445,112922
4632,9407457,112935
4633,9407483,55430
4634,9407512,55411
4635,9407524,55429
4636,9407574,10340
4637,9407598,10382
4638,9407603,10308
4639,9407665,5493
4640,9407677,5432
4641,9407689,5496
4642,9407835,73382
4643,9407859,55256
4644,9407861,55217
4645,9407873,55277
4646,9407976,16587
4647,9407988,16655
4648,9408073,156929
4649,9408085,178090
4650,9408190,156654
4651,9408205,156760
4652,9408217,156717
4653,9408310,107506
4654,9408322,107529
4655,9408463,157410
4656,9408475,157444
4657,9408530,115462
4658,9408542,115319
4659,9408554,115395
4660,9408695,156436
4661,9408762,109085
4662,9408798,20866
4663,9408889,7777
4664,9409077,55651
4665,9409091,178564
4666,9409120,178831
4667,9409144,178342
4668,9409170,85408
4669,9409194,85446
4670,9409259,113091
4671,9409261,16544
4672,9409273,16585
4673,9409326,17424
4674,9409338,18009
4675,9409340,17649
4676,9409352,43239
4677,9409467,74994
4678,9409481,18865
4679,9409510,19993
4680,9409522,19992
4681,9409534,37782
4682,9409742,30803
4683,9410143,19999
4684,9410155,178050
4685,9410179,105475
4686,9410181,166092
4687,9410284,22314
4688,9410533,26304
4689,9410545,8280
4690,9410569,10850
4691,9410595,50433
4692,9410662,8270
4693,9410741,131230
4694,9410753,131230
4695,9410765,131236
4696,9410777,131236
4697,9410789,131236
4698,9410791,131236
4699,9410882,112827
4700,9410911,49999
4701,9410959,177729
4702,9410973,156516
4703,9411020,156572
4704,9411082,164028
4705,9411135,37836
4706,9411185,105361
4707,9411226,158143
4708,9411238,158099
4709,9411305,46156
4710,9411317,45544
4711,9411329,45471
4712,9411331,158033
4713,9411343,158149
4714,9411525,86949
4715,9411927,12090
4716,9411941,158022
4717,9411989,37872
4718,9411991,37873
4719,9412000,37874
4720,9412036,116337
4721,9412062,26540
4722,9412103,158267
4723,9412177,105484
4724,9412309,161653
4725,9412347,156630
4726,9412359,156694
4727,9412452,112719
4728,9412464,115445
4729,9412517,14483
4730,9412529,14483
4731,9412531,14800
4732,9412581,164028
4733,9412610,32029
4734,9412622,32047
4735,9412634,53822
4736,9412646,53815
4737,9412725,19860
4738,9412737,33609
4739,9412751,10601
4740,9413016,105491
4741,9413078,18920
4742,9413327,96811
4743,9413418,75754
4744,9413420,75744
4745,9413547,111107
4746,9413559,111107
4747,9413573,111682
4748,9413688,115949
4749,9413834,158267
4750,9413901,29724
4751,9413913,30898
4752,9413925,30770
4753,9414058,43593
4754,9414060,43593
4755,9414084,43475
4756,9414137,8508
4757,9414149,83611
4758,9414151,78821
4759,9414216,26100
4760,9414228,25615
4761,9414242,33554
4762,9414254,33526
4763,9414292,53540
4764,9414450,30003
4765,9414462,30200
4766,9414474,30009
4767,9414759,32688
4768,9414761,32688
4769,9414888,106498
4770,9414905,50806
4771,9414917,50806
4772,9415040,8850
4773,9415052,9198
4774,9415064,9228
4775,9415143,29859
4776,9415155,29998
4777,9415167,29999
4778,9415208,30892
4779,9415210,30890
4780,9415222,30899
4781,9415246,30790
4782,9415296,38635
4783,9415325,7751
4784,9415399,164746
4785,9415404,164787
4786,9415741,10711
4787,9415947,21990
4788,9415959,21988
4789,9416032,20216
4790,9416044,19859
4791,9416056,19871
4792,9416070,19994
4793,9416082,19837
4794,9416109,19954
4795,9416393,50384
4796,9416422,164772
4797,9416434,34053
4798,9416537,57291
4799,9416549,57208
4800,9416551,115896
4801,9416707,37724
4802,9416721,37702
4803,9416733,157714
4804,9416757,27300
4805,9416769,26126
4806,9416771,27307
4807,9416795,13052
4808,9416800,13052
4809,9416812,13022
4810,9416965,65981
4811,9416977,66051
4812,9416989,65883
4813,9416991,66171
4814,9417000,107481
4815,9417024,107481
4816,9417141,10020
4817,9417220,50999
4818,9417244,105358
4819,9417309,109060
4820,9417311,109060
4821,9417323,109011
4822,9417440,105188
4823,9417452,105187
4824,9417464,105188
4825,9417763,73747
4826,9417799,112961
4827,9417919,5645
4828,9418119,51069
4829,9418121,50747
4830,9418133,50571
4831,9418157,157477
4832,9418286,8300
4833,9418327,31889
4834,9418482,105369
4835,9418573,49499
4836,9418597,156493
4837,9418602,156480
4838,9418729,55940
4839,9418822,20522
4840,9418987,17704
4841,9418999,16522
4842,9419008,16576
4843,9419084,10407
4844,9419096,161724
4845,9419101,161762
4846,9419137,112777
4847,9419163,11600
4848,9419175,11600
4849,9419199,12551
4850,9419230,53021
4851,9419242,53022
4852,9419280,13850
4853,9419292,14595
4854,9419307,14603
4855,9419319,14603
4856,9419321,14603
4857,9419357,115501
4858,9419448,115804
4859,9419450,115785
4860,9419541,45579
4861,9419759,22342
4862,9419888,156658
4863,9419890,156527
4864,9420045,27352
4865,9420057,27351
4866,9420253,38499
4867,9420265,55477
4868,9420423,7000
4869,9420617,107507
4870,9420629,107488
4871,9420631,107505
4872,9420643,107467
4873,9420710,33655
4874,9420772,17381
4875,9420784,18143
4876,9420796,18143
4877,9420801,18143
4878,9420813,17966
4879,9420825,17967
4880,9420837,17967
4881,9420849,17967
4882,9420851,38334
4883,9420863,38349
4884,9421063,8101
4885,9421075,8112
4886,9421099,8100
4887,9421116,12000
4888,9421128,7816
4889,9421130,7811
4890,9421142,7815
4891,9421154,7807
4892,9421166,7811
4893,9421178,7801
4894,9421219,19983
4895,9421221,19998
4896,9421257,54296
4897,9421295,17525
4898,9421324,49999
4899,9421439,61414
4900,9421960,158070
4901,9421972,158070
4902,9422079,169098
4903,9422081,169021
4904,9422122,15391
4905,9422134,15121
4906,9422196,107481
4907,9422225,46639
4908,9422378,29707
4909,9422445,158096
4910,9422457,158097
4911,9422495,29263
4912,9422512,49999
4913,9422524,115502
4914,9422536,115459
4915,9422639,37791
4916,9422641,37759
4917,9422677,19355
4918,9422809,37187
4919,9422835,109039
4920,9422938,82193
4921,9423255,57991
4922,9423293,87375
4923,9423360,82171
4924,9423449,43550
4925,9423504,58760
4926,9423516,18019
4927,9423530,58701
4928,9423542,58679
4929,9423554,58729
4930,9423566,52928
4931,9423592,58682
4932,9423621,19918
4933,9423633,28450
4934,9423645,19999
4935,9423683,19945
4936,9423736,49999
4937,9423748,10750
4938,9423750,25390
4939,9423786,38981
4940,9423798,38981
4941,9423853,7300
4942,9423920,177830
4943,9423932,55771
4944,9424053,15203
4945,9424089,31881
4946,9424120,31872
4947,9424132,31858
4948,9424209,320054
4949,9424546,20170
4950,9424560,19366
4951,9424572,19347
4952,9424596,35332
4953,9424651,46592
4954,9424807,14030
4955,9424857,57015
4956,9424869,13439
4957,9424871,13428
4958,9425124,87375
4959,9425136,87375
4960,9425148,87375
4961,9425162,28439
4962,9425174,28440
4963,9425241,8571
4964,9425253,8602
4965,9425356,11258
4966,9425382,93404
4967,9425461,169057
4968,9425497,36264
4969,9425502,36207
4970,9425514,50093
4971,9425540,49999
4972,9425667,83685
4973,9425679,78833
4974,9425813,58106
4975,9425825,58081
4976,9425863,57982
4977,9425875,57982
4978,9425916,58117
4979,9425928,58096
4980,9425930,58096
4981,9425942,58096
4982,9425992,25982
4983,9426049,93200
4984,9426130,58086
4985,9426207,114022
4986,9426245,57937
4987,9426300,26015
4988,9426350,21438
4989,9426374,21462
4990,9426386,17237
4991,9426415,174667
4992,9426441,107605
4993,9426702,61645
4994,9426776,61611
4995,9426805,63059
4996,9426855,31755
4997,9426879,33301
4998,9426881,33305
4999,9427031,76596
5000,9427079,7536
5001,9427081,6191
5002,9427134,31833
5003,9427304,176405
5004,9427330,56726
5005,9427342,56700
5006,9427380,25953
5007,9427392,25981
5008,9427445,7519
5009,9427469,7538
5010,9427574,25028
5011,9427586,26307
5012,9427627,156813
5013,9427639,156827
5014,9427641,156870
5015,9427902,56930
5016,9427926,11454
5017,9427940,11369
5018,9427964,12868
5019,9427988,14368
5020,9428073,19992
5021,9428085,19992
5022,9428205,8199
5023,9428217,8214
5024,9428334,50096
5025,9428384,50106
5026,9428413,12500
5027,9428425,12500
5028,9428437,7842
5029,9428449,7884
5030,9428451,7871
5031,9428499,23645
5032,9428774,8280
5033,9428786,8270
5034,9428970,119456
5035,9428982,119456
5036,9428994,119456
5037,9429003,119456
5038,9429015,157563
5039,9429027,157488
5040,9429182,109010
5041,9429194,14669
5042,9429223,14717
5043,9429235,14740
5044,9429261,12306
5045,9429273,12306
5046,9429431,87376
5047,9429754,12914
5048,9430129,12948
5049,9430131,12947
5050,9430143,12951
5051,9430155,17666
5052,9430193,12893
5053,9430222,18010
5054,9430260,46121
5055,9430272,46105
5056,9430296,46046
5057,9430363,93398
5058,9430387,93025
5059,9430399,92915
5060,9430519,22500
5061,9430624,10611
5062,9430791,7702
5063,9430868,23294
5064,9430870,23295
5065,9430947,8334
5066,9430959,8301
5067,9430961,8354
5068,9430973,8339
5069,9430985,8321
5070,9430997,8313
5071,9431006,8326
5072,9431018,8333
5073,9431032,7770
5074,9431056,7750
5075,9431111,121946
5076,9431123,122052
5077,9431135,121910
5078,9431147,121957
5079,9431173,119376
5080,9431264,39729
5081,9431276,39756
5082,9431288,39729
5083,9431290,39724
5084,9431317,39724
5085,9431331,16908
5086,9431460,12649
5087,9431472,12767
5088,9431513,56819
5089,9431692,50591
5090,9431707,50497
5091,9431836,12250
5092,9431850,12250
5093,9431862,12250
5094,9431886,10744
5095,9431977,9517
5096,9432036,162342
5097,9432048,149999
5098,9432115,30346
5099,9432127,30346
5100,9432139,30346
5101,9432141,30330
5102,9432153,30435
5103,9432165,30281
5104,9432206,33173
5105,9432220,17888
5106,9432232,17822
5107,9432464,55092
5108,9432476,55092
5109,9432488,55094
5110,9432490,8057
5111,9432505,8063
5112,9432517,8048
5113,9432529,31882
5114,9432531,32092
5115,9432866,11299
5116,9432892,12272
5117,9433016,74862
5118,9433262,12709
5119,9433274,12771
5120,9433286,12729
5121,9433298,12720
5122,9433303,16866
5123,9433315,7724
5124,9433327,7741
5125,9433456,8166
5126,9433509,49999
5127,9433585,115592
5128,9433626,82071
5129,9433664,83468
5130,9433690,5466
5131,9433810,44995
5132,9433896,21118
5133,9433901,51747
5134,9434175,18510
5135,9434204,49999
5136,9434228,51703
5137,9434230,49999
5138,9434266,97730
5139,9434369,179701
5140,9434395,180391
5141,9434412,180391
5142,9434424,180702
5143,9434436,180736
5144,9434498,60454
5145,9434668,13273
5146,9434723,56823
5147,9434735,56920
5148,9434747,56815
5149,9434759,6408
5150,9434761,6390
5151,9434802,13699
5152,9434917,33413
5153,9434929,33450
5154,9434931,33447
5155,9434943,33411
5156,9435026,12668
5157,9435105,12763
5158,9435129,12708
5159,9435313,13030
5160,9435325,13030
5161,9435454,7800
5162,9435557,13075
5163,9435753,12678
5164,9435856,17353
5165,9435894,51711
5166,9435909,51662
5167,9436018,112871
5168,9436020,112871
5169,9436197,9298
5170,9436202,9300
5171,9436214,9350
5172,9436226,6804
5173,9436238,6804
5174,9436240,6804
5175,9436252,7502
5176,9436264,6796
5177,9436276,7502
5178,9436290,9315
5179,9436305,9387
5180,9436329,17302
5181,9436331,16936
5182,9436343,50213
5183,9436381,16802
5184,9436408,16849
5185,9436422,42056
5186,9436434,42045
5187,9436446,158555
5188,9436458,42034
5189,9436460,114751
5190,9436513,180154
5191,9436642,91800
5192,9436654,91913
5193,9436666,40416
5194,9436678,40405
5195,9436680,40042
5196,9436692,42000
5197,9436707,40408
5198,9436719,40404
5199,9436733,57373
5200,9436941,105309
5201,9436953,7732
5202,9436965,7786
5203,9437048,65700
5204,9437139,18414
5205,9437141,18464
5206,9437153,8000
5207,9437165,8045
5208,9437191,18343
5209,9437309,12628
5210,9437311,12608
5211,9437323,16543
5212,9437335,17590
5213,9437385,50435
5214,9437517,32688
5215,9437529,32688
5216,9437684,115867
